Generation: 53 | maxFitness: 2,42142 | maxFitnessGen: 1,519004 | maxFitnessGenBuf: 1,474801
N TotallyRandom: 10 | N RandomParents: 25 | N Top2: 15 | Min Mutation: 0,5

Index: 0 | Name: car 36 | Brain Type: TOP2 | Fitness: 1,474801 | BrainData : -3,228956;-4,157972;1,523178;-2,72364;2,225107;-3,000079;0,8268414;-2,947635;1,558038;0,4202856;-3,067179;-4,760491;2,926149;-3,120397;2,311761;0,5810946;-0,1383894;-2,804816;-1,655608;-0,2119857;1,338761;1,205968;-4,437022;-3,078569;-1,429337;3,613569
Index: 1 | Name: car 42 | Brain Type: TOP2 | Fitness: 1,474612 | BrainData : -3,228956;-4,2037;1,528445;-2,72364;2,248376;-2,952174;0,7811314;-2,947635;1,558038;0,4202856;-3,019444;-4,750948;2,89631;-3,111979;2,299706;0,5371786;-0,1259058;-2,84427;-1,682929;-0,252022;1,287582;1,205968;-4,478435;-3,078569;-1,458809;3,613569
Index: 2 | Name: car 49 | Brain Type: TOP2 | Fitness: 1,473595 | BrainData : -3,228956;-4,157972;1,597393;-2,680832;2,176336;-2,952174;0,7811314;-2,9493;1,578105;0,4202856;-3,088136;-4,734316;2,981207;-3,134375;2,251473;0,5565343;-0,1720041;-2,842228;-1,682929;-0,2816204;1,327499;1,194455;-4,478435;-3,078569;-1,429337;3,59639
Index: 3 | Name: car 44 | Brain Type: TOP2 | Fitness: 1,471747 | BrainData : -3,192171;-4,13884;1,525998;-2,75332;2,225107;-2,952174;0,7811314;-2,947635;1,558038;0,3857244;-3,029439;-4,729628;2,936162;-3,095426;2,301403;0,5313221;-0,1557901;-2,801784;-1,682929;-0,2364875;1,329664;1,205968;-4,478435;-3,084257;-1,429337;3,613569
Index: 4 | Name: car 40 | Brain Type: TOP2 | Fitness: 1,465956 | BrainData : -3,24549;-4,157972;1,557454;-2,72364;2,225107;-2,971635;0,7811314;-2,904814;1,575689;0,4215325;-3,042919;-4,720283;2,958038;-3,126896;2,227633;0,5810946;-0,1937809;-2,801784;-1,653579;-0,252022;1,346506;1,184808;-4,478435;-3,078569;-1,429337;3,613569
Index: 5 | Name: car 15 | Brain Type: RandomParents | Fitness: 1,460063 | BrainData : -3,240091;-4,16387;1,563401;-2,731289;2,274404;-3,015522;0,7811314;-2,898629;1,635039;0,3919177;-3,035015;-4,725595;3,005848;-3,174276;2,234061;0,5786377;-0,1611071;-2,766329;-1,682929;-0,2349759;1,329664;1,169045;-4,478435;-3,120243;-1,452561;3,633573
Index: 6 | Name: car 47 | Brain Type: TOP2 | Fitness: 1,448835 | BrainData : -3,242501;-4,157972;1,540091;-2,72364;2,225107;-2,963377;0,8173103;-2,947635;1,558038;0,4202856;-3,042919;-4,749475;2,90383;-3,134534;2,270496;0,5810946;-0,1720041;-2,801784;-1,686059;-0,252022;1,322819;1,214941;-4,448949;-3,078569;-1,429337;3,636456
Index: 7 | Name: car 37 | Brain Type: TOP2 | Fitness: 1,423731 | BrainData : -3,228956;-4,157972;1,53481;-2,72364;2,225107;-2,952174;0,7811314;-2,947635;1,554659;0,3893135;-3,042919;-4,729628;2,956966;-3,141251;2,270496;0,5810946;-0,1720041;-2,801784;-1,674489;-0,252022;1,295548;1,205968;-4,492837;-3,078569;-1,439234;3,613569
Index: 8 | Name: car 39 | Brain Type: TOP2 | Fitness: 1,408111 | BrainData : -3,228956;-4,157972;1,53215;-2,72364;2,209039;-2,952174;0,7874821;-2,947635;1,606173;0,4202856;-3,02538;-4,735972;2,931161;-3,091358;2,261708;0,5949148;-0,1720041;-2,813505;-1,682929;-0,252022;1,354424;1,205968;-4,445992;-3,078569;-1,429337;3,613569
Index: 9 | Name: car 19 | Brain Type: RandomParents | Fitness: 1,402106 | BrainData : -3,16646;-4,023339;1,613073;-2,782723;2,386636;-2,986458;0,7744596;-2,935079;1,678842;0,4494545;-3,012906;-4,696347;2,888399;-3,144279;2,313414;0,551721;-0,05274061;-2,727967;-1,665005;-0,2694725;1,301147;1,183223;-4,520545;-3,05967;-1,429337;3,50316
