Generation: 325 | maxFitness: 2,42142 | maxFitnessGen: 1,634738 | maxFitnessGenBuf: 1,653223
N TotallyRandom: 10 | N RandomParents: 25 | N Top2: 15 | Min Mutation: 0,5

Index: 0 | Name: car 10 | Brain Type: RandomParents | Fitness: 1,653223 | BrainData : -2,63408;-3,585706;2,207569;-2,925885;2,675813;-2,482497;1,041783;-2,850448;1,726952;0,05841559;-3,999758;-4,664399;2,426742;-3,756655;2,52386;0,4888185;0,1576333;-2,679688;-1,538197;-0,1328654;1,444349;1,268658;-4,575816;-3,478161;-1,416412;3,832088
Index: 1 | Name: car 8 | Brain Type: RandomParents | Fitness: 1,650472 | BrainData : -2,5883;-3,4996;2,195787;-2,883345;2,663807;-2,50551;1,06032;-2,848927;1,698093;0,03564342;-3,954629;-4,658566;2,478046;-3,794068;2,490812;0,4716639;0,1396038;-2,705184;-1,56355;-0,1448544;1,444349;1,242969;-4,536973;-3,43467;-1,4421;3,859738
Index: 2 | Name: car 49 | Brain Type: TOP2 | Fitness: 1,649814 | BrainData : -2,63408;-3,581308;2,225129;-2,925885;2,658189;-2,498939;1,000355;-2,81418;1,691748;0,06336004;-3,957455;-4,59372;2,475872;-3,808246;2,499913;0,4888185;0,1292439;-2,679688;-1,56355;-0,07213905;1,444349;1,273498;-4,575816;-3,445883;-1,437445;3,889169
Index: 3 | Name: car 4 | Brain Type: RandomParents | Fitness: 1,643841 | BrainData : -2,614316;-3,521067;2,160295;-2,941619;2,596676;-2,491527;1,025385;-2,858976;1,777781;-0,05259136;-3,975962;-4,706417;2,508181;-3,657978;2,515398;0,4834815;0,120278;-2,745003;-1,542616;-0,08764617;1,402795;1,329254;-4,508654;-3,367751;-1,416553;3,866234
Index: 4 | Name: car 18 | Brain Type: RandomParents | Fitness: 1,643486 | BrainData : -2,612888;-3,556075;2,228189;-2,895863;2,663807;-2,498939;1,041783;-2,844292;1,717229;0,07086486;-3,967251;-4,693576;2,468401;-3,784663;2,513082;0,4888185;0,1737095;-2,679688;-1,525;-0,09963287;1,51457;1,235819;-4,575816;-3,436415;-1,399889;3,845882
Index: 5 | Name: car 44 | Brain Type: TOP2 | Fitness: 1,642844 | BrainData : -2,63408;-3,538926;2,217559;-2,925885;2,726304;-2,498939;1,033937;-2,892852;1,698546;0,06370033;-3,911988;-4,590578;2,475872;-3,781651;2,486418;0,5103043;0,1282142;-2,679688;-1,56355;-0,04003065;1,44546;1,273498;-4,575816;-3,4431;-1,416412;3,845882
Index: 6 | Name: car 40 | Brain Type: TOP2 | Fitness: 1,544188 | BrainData : -2,65056;-3,551295;2,217664;-2,969367;2,705786;-2,498939;1,028966;-2,843861;1,698546;0,06336004;-3,957455;-4,624291;2,475872;-3,784663;2,499913;0,4888185;0,1292439;-2,650947;-1,53086;-0,06580535;1,444349;1,277423;-4,595155;-3,4431;-1,398268;3,831736
Index: 7 | Name: car 20 | Brain Type: RandomParents | Fitness: 1,531799 | BrainData : -2,597866;-3,531591;2,248942;-2,903;2,680191;-2,531085;0,9712572;-2,78255;1,75952;0,08125921;-4,000579;-4,599321;2,499837;-3,824731;2,452303;0,4298971;0,1304415;-2,801688;-1,504669;-0,08165707;1,461668;1,257638;-4,595015;-3,411827;-1,441661;3,886503
Index: 8 | Name: car 48 | Brain Type: TOP2 | Fitness: 1,526047 | BrainData : -2,652979;-3,556381;2,165032;-2,925885;2,706614;-2,498939;1,039672;-2,848927;1,672473;0,06336004;-3,916584;-4,624291;2,475872;-3,792022;2,499913;0,5256837;0,1292439;-2,679688;-1,56355;-0,07213905;1,433908;1,313683;-4,596795;-3,394726;-1,416412;3,845882
Index: 9 | Name: car 45 | Brain Type: TOP2 | Fitness: 1,525264 | BrainData : -2,619626;-3,551295;2,206784;-2,896006;2,698633;-2,498939;1,027537;-2,837175;1,657986;0,06336004;-3,957455;-4,624291;2,49354;-3,747044;2,475898;0,4888185;0,1292439;-2,687085;-1,56355;-0,07213905;1,44525;1,273498;-4,575816;-3,406221;-1,416412;3,804854
Index: 10 | Name: car 5 | Brain Type: RandomParents | Fitness: 1,519915 | BrainData : -2,595622;-3,543041;2,228189;-2,918907;2,663807;-2,50471;1,041783;-2,848927;1,717229;0,07086486;-3,933772;-4,668399;2,455323;-3,784663;2,471863;0,5351331;0,1786077;-2,679688;-1,525;-0,09963287;1,471091;1,277334;-4,575816;-3,436415;-1,416412;3,845882
