Generation: 94 | maxFitness: 2,42142 | maxFitnessGen: 1,537398 | maxFitnessGenBuf: 1,49269
N TotallyRandom: 10 | N RandomParents: 25 | N Top2: 15 | Min Mutation: 0,5

Index: 0 | Name: car 43 | Brain Type: TOP2 | Fitness: 1,49269 | BrainData : -3,261777;-4,118736;1,68557;-2,691801;2,10498;-2,717799;0,7891369;-2,947317;1,694162;0,4371596;-3,23126;-4,965148;2,942884;-3,036276;2,222723;0,5779117;-0,125705;-2,801049;-1,634835;-0,1966633;1,404465;1,226401;-4,224165;-3,201844;-1,435974;3,772208
Index: 1 | Name: car 45 | Brain Type: TOP2 | Fitness: 1,49269 | BrainData : -3,261777;-4,155968;1,661963;-2,691801;2,101884;-2,743924;0,7720584;-2,955603;1,658344;0,4705548;-3,185374;-4,965148;2,943404;-3,044543;2,262567;0,5324162;-0,1211851;-2,825846;-1,634835;-0,1815717;1,404465;1,226401;-4,224165;-3,187604;-1,435974;3,772208
Index: 2 | Name: car 46 | Brain Type: TOP2 | Fitness: 1,489885 | BrainData : -3,237617;-4,130861;1,631348;-2,691801;2,101884;-2,669313;0,7766753;-2,969241;1,668139;0,4371596;-3,194109;-4,965148;2,942884;-3,082042;2,227726;0,5324162;-0,125705;-2,825846;-1,634835;-0,2229526;1,357969;1,251869;-4,205373;-3,179456;-1,435974;3,738879
Index: 3 | Name: car 8 | Brain Type: RandomParents | Fitness: 1,489093 | BrainData : -3,146148;-4,143784;1,642703;-2,724061;2,121674;-2,761626;0,7472377;-2,914429;1,671004;0,4361681;-3,19931;-4,944718;3,012151;-3,020736;2,272887;0,4625112;-0,1111706;-2,766331;-1,636983;-0,1933313;1,400129;1,209478;-4,230003;-3,218571;-1,432106;3,710298
Index: 4 | Name: car 49 | Brain Type: TOP2 | Fitness: 1,469073 | BrainData : -3,261777;-4,118736;1,661963;-2,731059;2,148098;-2,711486;0,7720584;-2,961992;1,677108;0,4710112;-3,194109;-4,965148;2,963196;-3,036276;2,181215;0,5573354;-0,125705;-2,825846;-1,623091;-0,1770686;1,404465;1,226401;-4,224165;-3,179456;-1,447117;3,810648
Index: 5 | Name: car 38 | Brain Type: TOP2 | Fitness: 1,39661 | BrainData : -3,261777;-4,118736;1,661963;-2,715718;2,060016;-2,71212;0,7576097;-2,955603;1,643566;0,4371596;-3,197305;-4,965148;2,97495;-3,036276;2,20781;0,4924062;-0,125705;-2,810309;-1,64841;-0,2229526;1,404465;1,226401;-4,185687;-3,184131;-1,435974;3,72925
Index: 6 | Name: car 35 | Brain Type: TOP2 | Fitness: 1,389069 | BrainData : -3,261777;-4,118736;1,661963;-2,691801;2,138308;-2,743331;0,7880709;-2,955603;1,658344;0,4836009;-3,200815;-4,965148;2,942884;-3,036276;2,227726;0,5324162;-0,1360677;-2,825846;-1,634835;-0,2087636;1,439132;1,226401;-4,209213;-3,179878;-1,402843;3,772208
Index: 7 | Name: car 48 | Brain Type: TOP2 | Fitness: 1,387338 | BrainData : -3,261777;-4,10367;1,661963;-2,691801;2,067165;-2,727898;0,8133368;-2,955603;1,658344;0,4371596;-3,208781;-4,965148;2,942884;-3,048428;2,267426;0,5560793;-0,1293885;-2,825846;-1,627872;-0,2373022;1,435876;1,226401;-4,182058;-3,208336;-1,435974;3,772208
Index: 8 | Name: car 42 | Brain Type: TOP2 | Fitness: 1,341209 | BrainData : -3,261777;-4,073844;1,641013;-2,659053;2,123723;-2,733849;0,800061;-2,913863;1,70013;0,434417;-3,232662;-4,965148;2,942884;-3,045213;2,250162;0,4850046;-0,116796;-2,786765;-1,656458;-0,2229526;1,364947;1,256397;-4,245977;-3,179456;-1,428949;3,798955
Index: 9 | Name: car 44 | Brain Type: TOP2 | Fitness: 1,335983 | BrainData : -3,261777;-4,148968;1,661963;-2,691801;2,100146;-2,711486;0,7242245;-2,966056;1,658344;0,4371596;-3,194109;-4,965148;2,942884;-3,036276;2,227726;0,5556266;-0,125705;-2,825846;-1,597069;-0,2247027;1,37916;1,226401;-4,224165;-3,179456;-1,425155;3,772208
Index: 10 | Name: car 10 | Brain Type: RandomParents | Fitness: 1,334094 | BrainData : -3,251119;-4,143784;1,580032;-2,76291;2,161885;-2,781207;0,7084462;-2,89119;1,622335;0,3947497;-3,202704;-4,908936;2,922088;-3,05918;2,206184;0,4119364;-0,147822;-2,794475;-1,62094;-0,2080316;1,357978;1,228888;-4,241866;-3,236842;-1,469255;3,737504
Index: 11 | Name: car 39 | Brain Type: TOP2 | Fitness: 1,332205 | BrainData : -3,275345;-4,092965;1,661963;-2,691801;2,056172;-2,695099;0,7720584;-2,932837;1,658344;0,4371596;-3,240155;-4,965148;2,942884;-3,036276;2,227726;0,5324162;-0,125705;-2,825846;-1,609895;-0,203072;1,404465;1,179342;-4,184068;-3,179456;-1,471916;3,741857
Index: 12 | Name: car 17 | Brain Type: RandomParents | Fitness: 1,332179 | BrainData : -3,185373;-4,218981;1,675151;-2,68924;2,112328;-2,726874;0,7608105;-2,914429;1,622335;0,4468793;-3,210041;-4,944718;2,919914;-3,05918;2,182526;0,4517219;-0,1493697;-2,766331;-1,601022;-0,2690964;1,377227;1,224188;-4,291824;-3,191591;-1,38988;3,723652
Index: 13 | Name: car 36 | Brain Type: TOP2 | Fitness: 1,330167 | BrainData : -3,261777;-4,145919;1,661963;-2,657532;2,146656;-2,739651;0,7997804;-2,955603;1,658344;0,4371596;-3,200923;-4,965148;2,942884;-3,036276;2,208047;0,5510064;-0,1509766;-2,825846;-1,614374;-0,2578433;1,404465;1,189412;-4,224165;-3,179456;-1,42089;3,784397
Index: 14 | Name: car 41 | Brain Type: TOP2 | Fitness: 1,329877 | BrainData : -3,288805;-4,118736;1,661963;-2,733565;2,08184;-2,711486;0,7584884;-2,955603;1,658344;0,4371596;-3,239319;-4,93523;2,988957;-3,075614;2,233725;0,5635917;-0,125705;-2,82323;-1,645388;-0,2229526;1,367868;1,226401;-4,224165;-3,179456;-1,435974;3,81951
Index: 15 | Name: car 47 | Brain Type: TOP2 | Fitness: 1,272257 | BrainData : -3,261777;-4,118736;1,661963;-2,691801;2,060234;-2,711486;0,7720584;-2,929991;1,634333;0,4371596;-3,194109;-4,98532;2,942884;-3,036276;2,227726;0,4878772;-0,08328322;-2,825846;-1,634835;-0,2046233;1,440716;1,202492;-4,212084;-3,179456;-1,456231;3,772208
Index: 16 | Name: car 22 | Brain Type: RandomParents | Fitness: 1,217133 | BrainData : -3,193692;-4,125274;1,570958;-2,747126;2,121674;-2,761626;0,7234291;-2,914429;1,654737;0,4120356;-3,170439;-4,944718;2,965184;-3,07905;2,206184;0,4517219;-0,182633;-2,766331;-1,624919;-0,1876218;1,377227;1,234599;-4,220542;-3,213127;-1,469255;3,74877
Index: 17 | Name: car 40 | Brain Type: TOP2 | Fitness: 1,204832 | BrainData : -3,282891;-4,118736;1,710708;-2,670973;2,101884;-2,711486;0,7402364;-2,955603;1,658344;0,4125025;-3,172181;-4,918153;2,942884;-3,069257;2,202692;0,5031052;-0,125705;-2,825846;-1,634835;-0,1820781;1,379847;1,226401;-4,19624;-3,179456;-1,483332;3,772208
Index: 18 | Name: car 37 | Brain Type: TOP2 | Fitness: 0,9336286 | BrainData : -3,261777;-4,118736;1,661963;-2,691801;2,051919;-2,752312;0,7720584;-2,953509;1,701485;0,4172201;-3,206132;-5,010059;2,942884;-3,036276;2,183851;0,5324162;-0,1488333;-2,825846;-1,676218;-0,2229526;1,404465;1,226401;-4,231307;-3,179456;-1,388856;3,778252
Index: 19 | Name: car 15 | Brain Type: RandomParents | Fitness: 0,8497754 | BrainData : -3,202284;-4,188592;1,651723;-2,760625;2,073109;-2,791843;0,7551722;-2,914429;1,605386;0,4290907;-3,261685;-4,959975;2,987369;-3,05918;2,230072;0,449747;-0,194112;-2,766331;-1,62094;-0,2198531;1,351414;1,224188;-4,259424;-3,174642;-1,3845;3,732082
Index: 20 | Name: car 20 | Brain Type: RandomParents | Fitness: 0,821304 | BrainData : -3,167714;-4,143784;1,612765;-2,681734;2,092454;-2,712928;0,708024;-2,914429;1,590606;0,4465192;-3,203655;-5,027776;2,948738;-3,023728;2,25934;0,4615819;-0,1232239;-2,778475;-1,679032;-0,2397526;1,351858;1,181893;-4,251731;-3,205222;-1,392662;3,699251
Index: 21 | Name: car 12 | Brain Type: RandomParents | Fitness: 0,7772551 | BrainData : -3,211548;-4,130562;1,610966;-2,698782;2,126152;-2,684284;0,7396559;-2,903663;1,588389;0,5197955;-3,184253;-5,032057;2,941024;-3,150809;2,163681;0,5146309;-0,114252;-2,7431;-1,679429;-0,2553916;1,382587;1,257491;-4,175748;-3,244635;-1,475706;3,748322
Index: 22 | Name: car 9 | Brain Type: RandomParents | Fitness: 0,7105198 | BrainData : -3,199378;-4,127309;1,636582;-2,728058;2,140003;-2,810843;0,7632638;-2,90889;1,614035;0,4424795;-3,146377;-4,92784;2,999465;-3,05918;2,238021;0,4923379;-0,1661278;-2,771379;-1,608922;-0,2803492;1,369492;1,257199;-4,289853;-3,191628;-1,476218;3,699251
Index: 23 | Name: car 13 | Brain Type: RandomParents | Fitness: 0,5902896 | BrainData : -3,241231;-4,081818;1,597582;-2,735098;2,081543;-2,755611;0,7463995;-2,947561;1,583244;0,419031;-3,180203;-4,98654;2,946753;-3,123898;2,153683;0,5519654;-0,1464824;-2,706702;-1,597941;-0,2365711;1,496874;1,245718;-4,255952;-3,145701;-1,482519;3,798968
Index: 24 | Name: car 34 | Brain Type: TotallyRandom | Fitness: 0,548281 | BrainData : -1,583786;-2,7888;1,345568;-3,858877;1,387377;1,656341;2,628359;-2,611794;4,966439;0,3185778;1,588755;-2,062513;0,7424216;-4,915828;-3,234483;3,118398;-0,8611722;3,186574;4,461207;-3,498883;-4,069766;0,520237;-1,003118;-2,766212;0,7568784;-0,7178717
Index: 25 | Name: car 4 | Brain Type: RandomParents | Fitness: 0,5438225 | BrainData : -3,250463;-4,06541;1,626647;-2,688337;2,081543;-2,801343;0,7943279;-2,950035;1,543723;0,419031;-3,157366;-4,98654;2,968446;-3,123898;2,143809;0,5830624;-0,1464824;-2,706702;-1,636279;-0,1966464;1,462777;1,291721;-4,255952;-3,145701;-1,482519;3,750669
Index: 26 | Name: car 16 | Brain Type: RandomParents | Fitness: 0,5142953 | BrainData : -3,275487;-4,048123;1,569866;-2,761233;2,114932;-2,748045;0,7666172;-2,981647;1,613408;0,4435687;-3,235454;-5,006454;3,021438;-3,076653;2,249405;0,5772781;-0,1996101;-2,726197;-1,622945;-0,1871051;1,280769;1,140399;-4,276453;-3,130633;-1,334996;3,676169
Index: 27 | Name: car 5 | Brain Type: RandomParents | Fitness: 0,4951662 | BrainData : -3,250463;-4,108346;1,627097;-2,688337;2,081543;-2,7133;0,7943279;-2,908541;1,583244;0,419031;-3,180203;-4,98654;2,968446;-3,100417;2,16402;0,5519654;-0,1464824;-2,706702;-1,647681;-0,2430027;1,496874;1,291721;-4,304008;-3,145701;-1,482519;3,750669
Index: 28 | Name: car 26 | Brain Type: TotallyRandom | Fitness: 0,3435773 | BrainData : -0,02512026;-4,04047;-4,450891;4,479305;-3,92531;0,6551023;-4,049939;-2,80209;-0,511332;3,574694;-0,8092899;-0,7899423;2,671465;-2,224985;1,473449;-2,52296;-4,070141;0,6346493;4,489702;1,506008;2,740824;-2,435449;-3,679566;-4,437647;0,7093663;-0,309134
Index: 29 | Name: car 27 | Brain Type: TotallyRandom | Fitness: 0,342301 | BrainData : 1,654394;-2,720121;0,6197863;-0,1900845;-0,8631973;0,2047329;-3,849286;-2,014106;0,06808805;3,601155;-3,670008;-4,958525;3,215424;-2,043729;4,578649;2,976999;0,6678681;2,476861;-1,071613;1,858288;-2,846264;-1,088472;-0,7618113;-2,619925;0,05443525;-0,8682804
Index: 30 | Name: car 28 | Brain Type: TotallyRandom | Fitness: 0,3201379 | BrainData : -3,493601;2,382387;-0,5485172;-1,669596;2,881347;-4,408628;-2,099781;-2,24509;0,8919554;-3,588856;-1,761723;4,384735;-0,1710992;4,733285;-2,754791;-2,051074;0,9621162;1,003533;-2,728495;-4,598746;1,010666;1,988687;-4,350281;-4,02102;2,512805;-4,052888
Index: 31 | Name: car 33 | Brain Type: TotallyRandom | Fitness: 0,320043 | BrainData : 4,338262;4,851989;-2,347072;4,27011;2,035142;-4,511669;0,3196983;-4,044641;-1,905355;0,8286495;2,426522;3,050348;-3,858538;-0,2060013;4,667482;-2,599339;4,213186;-2,85254;4,093766;0,1887197;-0,2292852;-1,502885;-0,2850933;-2,803196;-1,97892;3,556583
Index: 32 | Name: car 30 | Brain Type: TotallyRandom | Fitness: 0,3189902 | BrainData : -0,8588595;-1,736119;-1,750985;3,411901;2,737759;4,609604;-2,752211;-0,1358514;-4,019751;-0,5385919;-1,49932;3,676306;0,5742855;4,849548;0,09503317;2,012203;-0,9543271;1,891963;1,599201;2,330613;3,875566;4,178858;-3,748151;-4,99214;0,9522109;-3,354273
Index: 33 | Name: car 3 | Brain Type: RandomParents | Fitness: 0,3188809 | BrainData : -4,130355;3,349398;-4,716651;3,435848;-2,275951;-4,161461;-1,503969;-0,3315032;-4,406021;-0,765804;-3,485851;3,829474;-3,017458;4,735419;2,195274;-2,598257;-4,240067;3,632605;0,3094863;-4,367014;4,158069;0,7757698;0,1784987;0,6759987;0,5396791;1,663164
Index: 34 | Name: car 50 | Brain Type: RandomParents | Fitness: 0,2994502 | BrainData : -1,387937;1,618535;-0,8514066;2,657745;2,420426;1,547592;-1,668337;-4,424181;-0,6401653;2,30993;3,224661;0,6051774;3,285447;0,3531389;-4,996574;-1,261372;0,9761448;-2,001516;-3,600968;-1,079223;0,3999405;1,591605;3,214586;-0,4011135;1,576329;-2,404254
Index: 35 | Name: car 29 | Brain Type: TotallyRandom | Fitness: 0,2994332 | BrainData : -2,262421;-1,308167;2,715755;0,3881664;0,5441709;-4,027509;-4,811629;3,31798;-2,796577;2,309393;3,33896;-1,184919;-2,17006;-4,776873;2,202022;-0,153461;3,526314;3,635252;2,474655;-3,806462;-4,450514;1,928172;0,6413345;-1,335366;2,766327;-1,005495
Index: 36 | Name: car 6 | Brain Type: RandomParents | Fitness: 0,2994182 | BrainData : 1,954256;4,137004;1,064306;1,914802;-3,524452;-4,593123;-3,502004;3,871082;3,888521;0,2392717;1,959067;0,3701954;4,681752;2,863378;0,4641442;4,821729;4,134279;-2,112338;-2,514514;-0,2451777;-4,510917;3,954327;-3,662506;-2,140744;1,306919;0,9560723
Index: 37 | Name: car 32 | Brain Type: TotallyRandom | Fitness: 0,2954288 | BrainData : 1,52595;-3,333719;-0,6625252;1,775699;0,6160326;-1,966941;-4,828739;4,92159;-3,836168;1,317286;-3,431977;0,3028922;-3,059821;-3,774552;-4,025563;1,144483;0,1577382;2,534399;-1,995895;-3,06096;3,681152;3,367105;-0,6679826;-4,382635;0,4217262;4,824332
Index: 38 | Name: car 11 | Brain Type: RandomParents | Fitness: 0,2947503 | BrainData : -3,156972;4,321789;3,515013;4,826049;1,741037;-1,230235;-3,021086;2,13559;-0,7017798;-0,1176472;2,147279;-1,864418;1,94698;-1,04761;4,625531;-4,594002;-0,9653012;-2,520192;1,146386;2,69777;-1,442745;-0,1440578;-2,297849;2,368011;3,800121;-0,3053299
Index: 39 | Name: car 1 | Brain Type: RandomParents | Fitness: 0,2934976 | BrainData : -4,226294;1,493706;-3,179209;4,219646;1,563439;4,955005;-1,501346;3,919348;-1,064027;4,352773;-1,440105;-1,907932;-4,162955;3,774679;1,765872;3,448803;0,889668;4,072849;-4,010195;0,5705137;-4,339096;4,677297;-2,084213;-4,234584;3,771859;-3,977627
Index: 40 | Name: car 21 | Brain Type: RandomParents | Fitness: 0,2934958 | BrainData : -4,201022;1,505181;-3,225045;4,240883;1,563439;4,973859;-1,501346;3,92973;-1,051818;4,35038;-1,455998;-1,953775;-4,162955;3,80187;1,775312;3,448803;0,889668;4,036194;-3,999227;0,590121;-4,350339;4,681233;-2,084213;-4,247822;3,771859;-3,977627
Index: 41 | Name: car 24 | Brain Type: RandomParents | Fitness: 0,2932675 | BrainData : -3,961616;-1,267557;-3,222666;4,259505;0,1413652;0,7571881;2,95437;4,214544;1,295707;-4,138366;-1,329773;1,929631;0,59128;-3,216667;-3,939276;-0,3878627;-4,070074;-1,068953;0,3743397;-0,2326365;-3,72511;-1,600272;3,117512;-3,164334;4,839718;1,669998
Index: 42 | Name: car 2 | Brain Type: RandomParents | Fitness: 0,2932589 | BrainData : -3,981031;-1,219828;-3,212715;4,271219;0,1757545;0,7109207;2,935953;4,227211;1,295707;-4,069061;-1,329773;1,934707;0,6334729;-3,15932;-3,939276;-0,3652143;-4,046839;-1,099797;0,4049761;-0,2700191;-3,732741;-1,600272;3,158501;-3,12179;4,832146;1,629823
Index: 43 | Name: car 23 | Brain Type: RandomParents | Fitness: 0,2728764 | BrainData : -1,661759;2,92234;2,482611;-0,7364174;1,67312;2,992818;-0,6809254;-2,074831;-4,425772;-2,800267;-4,73939;4,228182;1,421731;-1,276597;4,494356;-3,226231;1,153932;4,792433;-0,09114429;-4,728072;2,632451;-1,151023;4,563997;2,480168;4,832861;2,876469
Index: 44 | Name: car 7 | Brain Type: RandomParents | Fitness: 0,272664 | BrainData : 1,980419;-0,4941309;-2,876369;-1,784674;1,249297;2,931913;1,066702;3,124545;-2,448121;4,466461;-2,443386;-0,8452834;2,790528;0,4818546;-3,218448;-0,2291206;-0,6581572;4,626876;-1,404163;1,421314;4,255877;0,9833946;3,785555;4,655742;4,678659;1,163247
Index: 45 | Name: car 18 | Brain Type: RandomParents | Fitness: 0,2550031 | BrainData : -4,390819;-4,917496;2,752887;-4,769503;-1,688874;2,89829;3,148594;-0,4744399;0,7926006;3,434937;1,154752;-4,879105;4,046291;4,602005;-3,169612;4,278712;2,689256;-1,235428;0,565949;-2,876507;-0,3562174;-0,3268557;3,323609;-0,2308874;0,09633976;-4,377182
Index: 46 | Name: car 14 | Brain Type: RandomParents | Fitness: 0,240374 | BrainData : -4,390819;-4,897721;2,768532;-4,722935;-1,681095;2,817956;3,123099;-0,4478981;0,7926006;3,471485;1,154752;-4,928719;4,013119;4,602005;-3,159892;4,282577;2,640456;-1,190338;0,5282794;-2,876507;-0,3562174;-0,3297998;3,323609;-0,2249416;0,0215194;-4,381295
Index: 47 | Name: car 0 | Brain Type: RandomParents | Fitness: 0,229915 | BrainData : -3,890701;2,510612;-4,155348;3,27457;2,917595;-3,475332;-1,466623;4,814462;3,997339;4,160652;-4,396163;-2,542477;1,891807;-2,65799;-3,341526;0,6410213;-1,803465;2,295221;0,6288795;4,701209;-1,357575;1,183829;1,114902;-4,342027;-4,039474;-1,137968
Index: 48 | Name: car 19 | Brain Type: RandomParents | Fitness: 0,2296584 | 
