Generation: 199 | maxFitness: 2,42142 | maxFitnessGen: 1,595449 | maxFitnessGenBuf: 1,546136
N TotallyRandom: 10 | N RandomParents: 25 | N Top2: 15 | Min Mutation: 0,5

Index: 0 | Name: car 35 | Brain Type: TOP2 | Fitness: 1,546136 | BrainData : -2,974636;-3,915487;2,441296;-3,040108;2,040151;-2,646068;0,9655048;-3,114729;1,688545;0,1177546;-3,520051;-4,842787;2,868623;-3,471371;2,548518;0,5878296;0,1116635;-2,757927;-1,546989;-0,2926534;1,231764;1,32254;-4,431283;-3,237642;-1,475257;3,763505
Index: 1 | Name: car 47 | Brain Type: TOP2 | Fitness: 1,546136 | BrainData : -3,004831;-3,918226;2,441296;-2,99698;2,067406;-2,646712;0,9655048;-3,153657;1,685545;0,1219663;-3,520051;-4,808411;2,850879;-3,504643;2,548518;0,5878296;0,1116635;-2,757927;-1,578694;-0,3157286;1,231764;1,32254;-4,4605;-3,241888;-1,475257;3,763505
Index: 2 | Name: car 45 | Brain Type: TOP2 | Fitness: 1,538617 | BrainData : -3,004831;-3,959518;2,441296;-3,021618;2,067406;-2,66509;0,9655048;-3,153657;1,685545;0,1461731;-3,520051;-4,875077;2,890859;-3,511822;2,548518;0,6078551;0,1116635;-2,757927;-1,546989;-0,2926534;1,231764;1,311377;-4,431283;-3,284195;-1,475257;3,763505
Index: 3 | Name: car 41 | Brain Type: TOP2 | Fitness: 1,524877 | BrainData : -3,004831;-3,919742;2,462425;-3,032825;2,067406;-2,661378;0,9303488;-3,119406;1,685545;0,1219663;-3,543817;-4,799331;2,844003;-3,432317;2,536935;0,5878296;0,06381102;-2,728273;-1,552985;-0,3318294;1,231764;1,344104;-4,431283;-3,241888;-1,455112;3,725699
Index: 4 | Name: car 36 | Brain Type: TOP2 | Fitness: 1,506965 | BrainData : -3,024457;-3,944892;2,481425;-3,032825;2,067406;-2,660114;0,9842244;-3,113236;1,707815;0,1673198;-3,477439;-4,842787;2,857186;-3,484034;2,562318;0,5878296;0,1116635;-2,740292;-1,509327;-0,2873403;1,231764;1,330674;-4,431283;-3,241888;-1,475257;3,803655
Index: 5 | Name: car 40 | Brain Type: TOP2 | Fitness: 1,502738 | BrainData : -3,004831;-3,958639;2,449799;-3,047972;2,059204;-2,662347;0,9655048;-3,153657;1,639213;0,1219663;-3,500746;-4,857996;2,860141;-3,42222;2,569023;0,5878296;0,1028948;-2,722211;-1,552537;-0,2926534;1,231764;1,346645;-4,385107;-3,241888;-1,449526;3,763505
Index: 6 | Name: car 11 | Brain Type: RandomParents | Fitness: 1,497742 | BrainData : -2,931182;-3,919742;2,441296;-3,058412;2,039073;-2,609295;0,9516457;-3,209984;1,672603;0,2012425;-3,519191;-4,842787;2,855648;-3,460593;2,504948;0,5878296;0,1213927;-2,734692;-1,587888;-0,2926534;1,213469;1,336861;-4,474118;-3,281731;-1,469416;3,775511
Index: 7 | Name: car 9 | Brain Type: RandomParents | Fitness: 1,479309 | BrainData : -2,896753;-3,931833;2,441296;-3,024932;2,071438;-2,611029;0,9655048;-3,14106;1,685545;0,1600691;-3,554412;-4,842787;2,9031;-3,430399;2,567156;0,6126055;0,1116635;-2,725744;-1,592972;-0,3320215;1,221139;1,367061;-4,41265;-3,241888;-1,440241;3,763505
Index: 8 | Name: car 37 | Brain Type: TOP2 | Fitness: 1,474584 | BrainData : -3,004831;-3,968008;2,441296;-3,032825;2,067406;-2,660114;0,9655048;-3,114339;1,685545;0,08140948;-3,563885;-4,853472;2,860141;-3,493526;2,548518;0,5609416;0,1116635;-2,757927;-1,546989;-0,2926534;1,231764;1,311913;-4,385612;-3,240415;-1,475257;3,790232
Index: 9 | Name: car 38 | Brain Type: TOP2 | Fitness: 1,467108 | BrainData : -3,004831;-3,919742;2,477819;-3,018318;2,072611;-2,697117;0,9655048;-3,153657;1,717573;0,1219663;-3,561514;-4,823588;2,882973;-3,471371;2,520418;0,6278387;0,1116635;-2,753119;-1,546989;-0,2926534;1,268927;1,289602;-4,402418;-3,2265;-1,486957;3,763505
Index: 10 | Name: car 6 | Brain Type: RandomParents | Fitness: 1,446591 | BrainData : -2,955942;-3,919742;2,412377;-3,032825;2,045568;-2,660114;0,9539651;-3,14106;1,763808;0,1484675;-3,562729;-4,798343;2,868546;-3,413474;2,563826;0,5758535;0,1028414;-2,758232;-1,546989;-0,2738887;1,180384;1,324556;-4,431283;-3,206799;-1,503344;3,813449
Index: 11 | Name: car 17 | Brain Type: RandomParents | Fitness: 1,412784 | BrainData : -2,993456;-3,878315;2,441296;-3,032825;2,071358;-2,626853;0,9655048;-3,14106;1,714705;0,1677526;-3,496943;-4,86237;2,938335;-3,420332;2,548518;0,5878296;0,08503595;-2,725744;-1,615499;-0,2975907;1,187639;1,336861;-4,475113;-3,266881;-1,475167;3,779351
Index: 12 | Name: car 46 | Brain Type: TOP2 | Fitness: 1,402035 | BrainData : -2,998705;-3,872109;2,441296;-3,032825;2,080937;-2,660114;0,9222269;-3,118112;1,685545;0,1219663;-3,520051;-4,835478;2,860141;-3,464674;2,548518;0,5545712;0,1116635;-2,799668;-1,541007;-0,2889692;1,259722;1,341186;-4,431283;-3,288824;-1,475257;3,787291
Index: 13 | Name: car 43 | Brain Type: TOP2 | Fitness: 1,399135 | BrainData : -2,982533;-3,919742;2,425487;-3,032825;2,067406;-2,622131;0,9655048;-3,153657;1,666201;0,1174308;-3,520051;-4,842787;2,860141;-3,48348;2,513541;0,5878296;0,112219;-2,781462;-1,546989;-0,3297803;1,212187;1,312832;-4,439126;-3,241888;-1,475257;3,787624
Index: 14 | Name: car 20 | Brain Type: RandomParents | Fitness: 1,390235 | BrainData : -2,967545;-3,879306;2,39465;-3,02441;2,022503;-2,558006;1,003775;-3,185548;1,738117;0,3011677;-3,545614;-4,924642;2,770727;-3,523976;2,553375;0,5249645;0,1917183;-2,697392;-1,545652;-0,3995772;1,191945;1,241212;-4,470145;-3,214064;-1,495119;3,706449
Index: 15 | Name: car 48 | Brain Type: TOP2 | Fitness: 1,374283 | BrainData : -3,004831;-3,919742;2,474905;-3,032825;2,073992;-2,660114;0,9791708;-3,189801;1,718406;0,1186182;-3,543676;-4,876732;2,860141;-3,471371;2,548518;0,6297102;0,1116635;-2,757927;-1,546989;-0,2691865;1,231764;1,290451;-4,431283;-3,241888;-1,458906;3,763505
Index: 16 | Name: car 3 | Brain Type: RandomParents | Fitness: 1,360139 | BrainData : -2,945949;-3,883077;2,445434;-2,974135;1,98878;-2,611951;0,9001525;-3,15007;1,770394;0,2230886;-3,614652;-4,894387;2,716784;-3,338723;2,518174;0,6480556;0,2267759;-2,684445;-1,560544;-0,2915915;1,156461;1,31751;-4,354414;-3,248926;-1,469819;3,752327
Index: 17 | Name: car 19 | Brain Type: RandomParents | Fitness: 1,355017 | BrainData : -2,904871;-3,925934;2,430234;-2,994918;1,985508;-2,581728;1,008756;-3,182845;1,744015;0,3308671;-3,612815;-4,874062;2,764024;-3,426991;2,571877;0,6046806;0,2397814;-2,657084;-1,495323;-0,37027;1,216164;1,323537;-4,467042;-3,212753;-1,409847;3,674286
Index: 18 | Name: car 49 | Brain Type: TOP2 | Fitness: 1,353826 | BrainData : -3,032959;-3,944426;2,441296;-3,032825;2,067406;-2,660064;0,9655048;-3,12759;1,724066;0,09304041;-3,492779;-4,842787;2,860141;-3,471371;2,548518;0,5757829;0,1093642;-2,710399;-1,546989;-0,2485567;1,231764;1,32254;-4,402843;-3,241888;-1,439362;3,763505
Index: 19 | Name: car 5 | Brain Type: RandomParents | Fitness: 1,332447 | BrainData : -2,945949;-3,850874;2,37652;-2,974135;1,998533;-2,587379;0,9458345;-3,15007;1,731284;0,2474291;-3,614652;-4,859201;2,716784;-3,359161;2,518174;0,6480556;0,191228;-2,684445;-1,560544;-0,2492432;1,187149;1,31751;-4,368797;-3,259008;-1,456715;3,713958
Index: 20 | Name: car 23 | Brain Type: RandomParents | Fitness: 1,316675 | BrainData : -2,960055;-3,879198;2,459729;-2,99879;2,039073;-2,660114;0,9655048;-3,170641;1,715066;0,1352176;-3,553969;-4,772855;2,88936;-3,44984;2,594101;0,5552322;0,1279767;-2,691634;-1,546989;-0,2716331;1,231764;1,313182;-4,386;-3,253612;-1,489071;3,72318
Index: 21 | Name: car 22 | Brain Type: RandomParents | Fitness: 1,294447 | BrainData : -3,000691;-3,880819;2,386263;-3,073246;2,005015;-2,651821;0,9633524;-3,112985;1,683939;0,1548321;-3,571478;-4,830005;2,9031;-3,432143;2,562052;0,6200873;0,03229947;-2,725744;-1,546989;-0,2321079;1,231764;1,366863;-4,431283;-3,233325;-1,475167;3,763505
Index: 22 | Name: car 4 | Brain Type: RandomParents | Fitness: 1,257261 | BrainData : -2,974555;-3,878315;2,49006;-3,032825;2,039073;-2,626853;0,9655048;-3,14106;1,721468;0,1677526;-3,520051;-4,848847;2,931762;-3,494249;2,548518;0,5878296;0,0397075;-2,725744;-1,549214;-0,2597588;1,231764;1,368489;-4,430032;-3,242983;-1,475167;3,758233
Index: 23 | Name: car 24 | Brain Type: RandomParents | Fitness: 1,228022 | BrainData : -2,959576;-3,919742;2,412377;-2,98811;2,037076;-2,671816;1,00096;-3,14106;1,720717;0,1677526;-3,526969;-4,807382;2,868546;-3,460593;2,528368;0,6067148;0,1028414;-2,758232;-1,546989;-0,2963053;1,220193;1,353776;-4,415558;-3,241888;-1,492697;3,763505
Index: 24 | Name: car 2 | Brain Type: RandomParents | Fitness: 1,170315 | BrainData : -3,023262;-3,919742;2,454676;-3,032825;2,085725;-2,707434;1,004078;-3,174075;1,679884;0,1981629;-3,520051;-4,832582;2,933425;-3,466138;2,548518;0,583217;0,1021985;-2,723999;-1,567511;-0,2926534;1,212185;1,368513;-4,459911;-3,282577;-1,491678;3,763505
Index: 25 | Name: car 42 | Brain Type: TOP2 | Fitness: 1,062059 | BrainData : -3,004831;-3,919179;2,43608;-3,032825;2,034264;-2,620991;0,9807834;-3,153657;1,679821;0,1219663;-3,520051;-4,842787;2,852202;-3,471371;2,561868;0,5878296;0,1116635;-2,757927;-1,546989;-0,2926534;1,231764;1,313308;-4,431283;-3,241888;-1,522531;3,763505
Index: 26 | Name: car 39 | Brain Type: TOP2 | Fitness: 1,046477 | BrainData : -3,004831;-3,961712;2,441296;-3,032825;2,104538;-2,655354;1,012257;-3,171399;1,664388;0,1219663;-3,508464;-4,842787;2,860141;-3,423777;2,548518;0,5878296;0,135135;-2,792626;-1,546989;-0,2926534;1,231764;1,32254;-4,431283;-3,243289;-1,515476;3,763505
Index: 27 | Name: car 16 | Brain Type: RandomParents | Fitness: 0,9071512 | BrainData : -2,949955;-3,913001;2,460294;-3,037708;2,066565;-2,65245;0,9941802;-3,137532;1,690736;0,1478362;-3,503359;-4,81744;2,9031;-3,485245;2,554909;0,5878296;0,1268223;-2,738746;-1,546989;-0,2978108;1,217507;1,312544;-4,438688;-3,208405;-1,433918;3,793797
Index: 28 | Name: car 44 | Brain Type: TOP2 | Fitness: 0,8772052 | BrainData : -3,004831;-3,919742;2,441296;-3,032825;2,110314;-2,660114;0,9655048;-3,179526;1,693198;0,09863327;-3,520051;-4,874046;2,860141;-3,471371;2,548518;0,5419105;0,09272921;-2,733431;-1,5936;-0,3108835;1,240413;1,358601;-4,431283;-3,207998;-1,490228;3,7412
Index: 29 | Name: car 10 | Brain Type: RandomParents | Fitness: 0,66868 | BrainData : -3,036784;-3,980054;2,385184;-3,010831;1,92974;-2,650751;1,012743;-3,198055;1,672855;0,2493864;-3,513401;-4,894797;2,767321;-3,392473;2,612925;0,588228;0,1177368;-2,633742;-1,632848;-0,3970693;1,210967;1,399661;-4,388126;-3,239658;-1,502041;3,676825
Index: 30 | Name: car 33 | Brain Type: TotallyRandom | Fitness: 0,4368679 | BrainData : 4,173004;2,62239;2,091049;2,001256;-2,261484;0,6364269;0,9547286;-0,5563564;-1,761609;3,685438;0,1618438;4,19281;3,438821;-0,4922385;-4,312994;-0,2433543;0,5266099;-2,011239;-1,148909;1,374524;-2,885675;-0,1461215;1,659574;4,081237;-0,7013149;4,920351
Index: 31 | Name: car 7 | Brain Type: RandomParents | Fitness: 0,3829128 | BrainData : -2,232819;2,438763;4,038937;4,48104;0,4484271;1,689179;3,443779;-3,076332;2,590053;-1,454422;-4,488646;3,248962;3,156239;1,693461;3,318149;2,001543;-1,711751;3,678129;0,08132121;-3,314386;1,344364;-3,855485;-3,92835;1,373387;-0,3130804;2,872887
Index: 32 | Name: car 34 | Brain Type: TotallyRandom | Fitness: 0,3823785 | BrainData : 1,552044;0,07966948;0,6834011;4,444973;-2,072792;-0,5412455;2,961491;4,849199;-1,118711;-0,1120515;-0,8727307;-4,293367;-3,709321;-2,803024;-2,169912;-2,394943;1,939862;0,04397106;-0,6342416;2,801913;0,8627076;-1,567743;1,757234;0,6256766;-0,4079227;3,065342
Index: 33 | Name: car 1 | Brain Type: RandomParents | Fitness: 0,3580464 | BrainData : -2,200596;0,7551856;-4,687515;0,784947;0,09304821;2,513366;-0,3855615;4,900182;-0,4849592;1,367363;-3,486133;0,1318936;-3,253932;0,47498;-4,333111;4,083315;-0,155305;2,141882;3,91308;0,1018539;-1,496734;-0,4804403;-0,5862694;2,287922;0,293351;2,167103
Index: 34 | Name: car 13 | Brain Type: RandomParents | Fitness: 0,3579939 | BrainData : -2,200596;0,7551856;-4,703199;0,7592626;0,05838677;2,525979;-0,4226466;4,944107;-0,475521;1,377192;-3,486133;0,1945896;-3,225839;0,4794228;-4,290386;4,118711;-0,1883631;2,092873;3,898189;0,1843838;-1,463592;-0,525393;-0,6275964;2,271833;0,3038139;2,170673
Index: 35 | Name: car 26 | Brain Type: TotallyRandom | Fitness: 0,3568608 | BrainData : 1,511301;1,970851;-0,16429;1,184849;4,900036;4,09655;-3,376339;4,776879;-1,557246;-0,7837195;-2,237804;-1,579813;1,440213;1,974674;4,863237;4,472814;-2,727145;3,98121;0,9721403;2,137003;-1,326454;4,936467;-3,971087;2,134593;0,8175821;-2,37854
Index: 36 | Name: car 30 | Brain Type: TotallyRandom | Fitness: 0,33386 | BrainData : -4,668081;2,6826;-2,375769;2,563757;4,221245;0,8237453;-2,978121;0,2849145;0,03579807;-1,283819;3,492225;2,839461;-2,255997;4,701998;1,045123;3,702016;-2,745152;3,296971;4,697366;3,768505;-0,4670424;-0,4573865;3,720855;-4,234364;1,693874;-1,318082
Index: 37 | Name: car 28 | Brain Type: TotallyRandom | Fitness: 0,3075322 | BrainData : 4,05553;-3,209182;2,070973;2,517743;-3,425015;1,219395;-0,8505898;0,2448483;3,761457;4,774627;3,428062;4,826937;1,85371;-2,64838;2,661741;-1,129447;-4,719614;4,031629;1,476427;1,656816;-0,3765006;3,209114;-1,398798;-0,2483349;4,403735;-4,948423
Index: 38 | Name: car 29 | Brain Type: TotallyRandom | Fitness: 0,3074231 | BrainData : -4,362105;-0,08089352;1,482745;3,025581;0,963232;-4,45609;4,078243;4,377806;1,789969;-3,63956;0,9125562;3,959764;0,485857;2,577086;3,046845;-2,007792;-4,851445;-0,8818917;-0,2516012;-2,83764;-2,456491;-4,508309;1,957664;-0,3065009;4,744258;1,92934
Index: 39 | Name: car 12 | Brain Type: RandomParents | Fitness: 0,3074193 | BrainData : -1,97113;-1,457458;4,09406;1,286769;-4,240204;-1,658452;-1,679171;2,813916;-1,460436;-4,960472;2,764874;4,503474;3,457024;2,085079;-4,626733;0,9933491;-0,6833296;0,9642738;-3,671273;-1,087483;3,602508;0,5715318;1,227069;1,886841;1,97272;-2,401811
Index: 40 | Name: car 14 | Brain Type: RandomParents | Fitness: 0,3064537 | BrainData : 4,407527;4,303612;-4,573257;-1,117626;-4,300979;0,1270645;1,63157;-0,104836;3,701098;4,06885;-2,385036;-1,211877;-2,65931;0,03877592;-2,886123;-1,986548;-1,848207;-1,993995;1,100554;-1,477471;0,7194179;-2,919493;-1,827611;2,630351;4,363661;3,226474
Index: 41 | Name: car 18 | Brain Type: RandomParents | Fitness: 0,3051064 | BrainData : 3,522347;3,075525;-2,310487;-0,907302;4,926416;3,920586;-4,15598;1,120683;-2,234179;4,20031;3,802605;-3,090894;2,218645;3,935217;-4,711687;1,676263;-1,342884;2,125196;3,829842;-0,428278;-0,198364;-3,325225;3,892157;2,523176;4,92724;-2,914238
Index: 42 | Name: car 50 | Brain Type: RandomParents | Fitness: 0,3041853 | BrainData : 4,570024;1,017623;-0,8937545;1,848802;-4,091682;-1,509071;-1,426653;-2,811425;-2,187646;3,012336;-3,249811;-4,538095;2,805207;2,200763;-0,6747775;-2,813251;-4,062567;1,484139;1,853208;-4,18198;4,449222;4,861771;-0,2468486;3,39431;3,322306;2,985958
Index: 43 | Name: car 21 | Brain Type: RandomParents | Fitness: 0,2916762 | BrainData : -3,148358;0,02444506;2,278436;3,52988;-1,431404;-2,470045;-1,513697;4,060729;2,644804;1,023696;-3,638499;-1,281148;-5,045632;2,719927;2,289548;4,773301;-3,525196;2,793549;2,571072;-1,309826;-3,16451;-1,701808;-0,4561901;-2,551767;3,788952;-2,419201
Index: 44 | Name: car 27 | Brain Type: TotallyRandom | Fitness: 0,2714829 | BrainData : -1,869673;3,540037;-3,940182;-4,383274;4,642202;-3,885977;-0,3058915;-1,02773;4,649267;-4,205719;-0,9291034;4,755325;2,863415;-1,064503;-1,000491;3,149241;1,905591;4,518394;3,681625;-0,2240448;-2,351186;1,472325;4,339886;-0,6633;-0,4326944;-0,8765407
Index: 45 | Name: car 15 | Brain Type: RandomParents | Fitness: 0,2467962 | BrainData : -4,592472;4,114341;4,607384;-1,29479;-4,04458;-0,9264441;-3,749729;1,723114;0,8144892;2,628813;-4,307592;0,08805208;1,536106;3,133645;-4,871703;4,29325;-2,168546;-3,296137;-4,097161;-0,8360994;0,6997828;-1,664822;-0,1109118;1,535406;-2,6694;-0,6738358
Index: 46 | Name: car 0 | Brain Type: RandomParents | Fitness: 0,2398765 | BrainData : -0,1576929;-3,487478;-1,856472;2,257438;0,06385994;-2,270417;4,354546;-4,399614;4,98947;-1,71952;4,845064;1,422223;3,693043;4,180199;1,536928;3,958862;-4,090175;3,992691;1,699428;-3,529507;2,954045;-4,479846;0,4369802;-4,977385;-2,968207;-0,5076499
Index: 47 | Name: car 31 | Brain Type: TotallyRandom | Fitness: 0,2393143 | BrainData : -4,3471;2,439321;-2,072434;-0,1205044;4,695233;-2,299901;-1,921615;-4,846082;-2,15172;-0,4407434;0,03089237;-2,859004;-2,978215;-1,805528;1,460296;-3,043125;2,065469;-0,6812983;1,148078;-1,445201;1,560478;-4,379868;2,128719;3,173004;-3,559494;4,238126
Index: 48 | Name: car 8 | Brain Type: RandomParents | Fitness: 0,2380097 | BrainData : -3,869797;1,411089;-2
