Generation: 75 | maxFitness: 2,42142 | maxFitnessGen: 1,575645 | maxFitnessGenBuf: 1,55535
N TotallyRandom: 10 | N RandomParents: 25 | N Top2: 15 | Min Mutation: 0,5

Index: 0 | Name: car 7 | Brain Type: RandomParents | Fitness: 1,55535 | BrainData : -3,241419;-4,107178;1,505418;-2,612048;2,364164;-2,760362;0,7233591;-2,920817;1,623323;0,4645601;-3,125332;-4,923257;2,890637;-3,141518;2,231506;0,5058174;-0,209505;-2,756297;-1,677659;-0,1591159;1,38551;1,281064;-4,3906;-3,152218;-1,367246;3,620106
Index: 1 | Name: car 5 | Brain Type: RandomParents | Fitness: 1,550189 | BrainData : -3,258482;-4,113736;1,560036;-2,560392;2,364164;-2,744491;0,6849782;-2,927058;1,568874;0,44272;-3,143944;-4,923257;2,876672;-3,100889;2,268223;0,5394747;-0,1905591;-2,742418;-1,628362;-0,1160027;1,39294;1,29507;-4,356562;-3,141839;-1,347912;3,616672
Index: 2 | Name: car 48 | Brain Type: TOP2 | Fitness: 1,546338 | BrainData : -3,243883;-4,107178;1,488365;-2,612048;2,378701;-2,805526;0,7145452;-2,951221;1,616504;0,44372;-3,116004;-4,899036;2,984993;-3,127813;2,230477;0,5544506;-0,2407609;-2,742418;-1,62026;-0,1699292;1,401705;1,300665;-4,338168;-3,144822;-1,362844;3,671336
Index: 3 | Name: car 42 | Brain Type: TOP2 | Fitness: 1,541015 | BrainData : -3,249924;-4,088004;1,473037;-2,612048;2,335189;-2,717094;0,6938997;-2,920817;1,654618;0,4284166;-3,116004;-4,886593;2,925085;-3,100889;2,26221;0,5134531;-0,2698247;-2,761317;-1,646678;-0,192511;1,414188;1,281064;-4,368669;-3,120612;-1,362844;3,65321
Index: 4 | Name: car 35 | Brain Type: TOP2 | Fitness: 1,540568 | BrainData : -3,249924;-4,058364;1,488365;-2,581991;2,405552;-2,768146;0,7145452;-2,920817;1,588105;0,4284166;-3,116004;-4,886593;2,960337;-3,123422;2,230477;0,5548261;-0,1993176;-2,791293;-1,630808;-0,2030689;1,421085;1,281064;-4,377926;-3,142585;-1,35969;3,65321
Index: 5 | Name: car 46 | Brain Type: TOP2 | Fitness: 1,499178 | BrainData : -3,29283;-4,074938;1,488365;-2,612048;2,371615;-2,756652;0,7597097;-2,920817;1,58299;0,4284166;-3,116004;-4,901659;2,960337;-3,112644;2,231941;0,554903;-0,2826311;-2,742418;-1,661553;-0,190077;1,380239;1,289976;-4,377926;-3,122094;-1,362844;3,65321
Index: 6 | Name: car 22 | Brain Type: RandomParents | Fitness: 1,494438 | BrainData : -3,215407;-4,107178;1,488365;-2,612048;2,364164;-2,794015;0,7264524;-2,954302;1,587282;0,4309825;-3,115506;-4,923257;2,91833;-3,100889;2,268223;0,5356152;-0,1811868;-2,765229;-1,690456;-0,1166078;1,412809;1,259691;-4,364802;-3,181513;-1,362844;3,605848
Index: 7 | Name: car 49 | Brain Type: TOP2 | Fitness: 1,480586 | BrainData : -3,269805;-4,107178;1,502524;-2,634444;2,323117;-2,800088;0,7145452;-2,962472;1,627495;0,4549615;-3,087844;-4,886593;2,960337;-3,114242;2,230477;0,5407358;-0,2407609;-2,780818;-1,646678;-0,2231106;1,401705;1,272421;-4,377926;-3,144822;-1,362844;3,65321
Index: 8 | Name: car 40 | Brain Type: TOP2 | Fitness: 1,477286 | BrainData : -3,249924;-4,122787;1,488365;-2,612048;2,364164;-2,715275;0,7145452;-2,920817;1,658612;0,4284166;-3,116004;-4,839791;2,960337;-3,149307;2,230477;0,5988867;-0,2535521;-2,786143;-1,683479;-0,1879957;1,401705;1,281064;-4,427147;-3,144822;-1,35159;3,65321
Index: 9 | Name: car 45 | Brain Type: TOP2 | Fitness: 1,467427 | BrainData : -3,227165;-4,100667;1,488365;-2,612048;2,364164;-2,714378;0,7145452;-2,920817;1,610075;0,4284166;-3,15224;-4,886593;3,004802;-3,125609;2,248764;0,5548261;-0,2862157;-2,713415;-1,658125;-0,1742735;1,443884;1,281064;-4,377926;-3,144822;-1,355745;3,65321
Index: 10 | Name: car 12 | Brain Type: RandomParents | Fitness: 1,403619 | BrainData : -3,165762;-4,085972;1,522329;-2,612048;2,335641;-2,756652;0,7141088;-2,923464;1,648684;0,4558292;-3,101429;-4,884094;3,020584;-3,077589;2,365764;0,5457935;-0,1433541;-2,784028;-1,654655;-0,1373721;1,365671;1,277467;-4,41067;-3,166848;-1,362844;3,653007
